Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
19, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 2, 0, 0, 0, 7, 4, 149, 0, 4, 4, 8, 0, 3, 16
19, CIVILIZATION_GRANADA, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 95, 0, 4, 5, 5, 0, 4, 9
19, CIVILIZATION_LA_VENTA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 95, 26, 3, 3, 5, 2, 4, 9
19, CIVILIZATION_WOLIN, 1, 4, 3, 2, 2, 0, 0, 0, 7, 1, 103, 0, 4, 2, 6, 0, 2, 13
19, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 5, 0, 0, 0, 7, 1, 98, 0, 3, 5, 5, 0, 4, 5
19, CIVILIZATION_SAMARKAND, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 142, 0, 3, 1, 8, 0, 2, 8
19, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, CIVILIZATION_POLAND, 2, 5, 3, 2, 4, 0, 0, 0, 17, 3, 43, 5, 4, 2, 13, 1, 18, 18
19, CIVILIZATION_GRAN_COLOMBIA, 2, 6, 3, 2, 3, 0, 0, 0, 19, 3, 20, 34, 7, 2, 10, 4, 21, 21
19, CIVILIZATION_VIETNAM, 2, 6, 4, 2, 2, 0, 0, 0, 20, 0, 6, 44, 5, 2, 5, 12, 17, 21
19, CIVILIZATION_INDIA, 3, 5, 2, 2, 2, 0, 0, 0, 25, 2, 41, 4, 5, 4, 7, 0, 22, 17
19, CIVILIZATION_GAUL, 2, 5, 2, 2, 3, 0, 0, 1, 16, 2, 13, 0, 4, 2, 7, 0, 18, 18
19, CIVILIZATION_JAPAN, 3, 5, 2, 2, 3, 0, 0, 1, 24, 1, 41, 11, 5, 2, 8, 1, 18, 18
19, CIVILIZATION_CREE, 3, 6, 2, 2, 2, 0, 0, 0, 26, 0, 24, 11, 6, 4, 6, 1, 19, 18
19, CIVILIZATION_NUBIA, 2, 5, 4, 2, 4, 0, 0, 0, 19, 0, 8, 1, 4, 4, 8, 1, 16, 18
20, CIVILIZATION_INCA, 1, 4, 3, 2, 6, 0, 0, 0, 7, 0, 100, 0, 4, 4, 5, 0, 4, 8
20, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 134, 0, 3, 3, 7, 0, 4, 7
20, CIVILIZATION_AKKAD, 1, 4, 5, 2, 2, 0, 0, 0, 7, 3, 119, 0, 4, 3, 6, 0, 4, 12
20, CIVILIZATION_GENEVA, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 182, 0, 4, 2, 9, 0, 1, 15
20, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 100, 0, 3, 3, 5, 0, 3, 6
20, CIVILIZATION_NALANDA, 1, 4, 6, 3, 3, 0, 0, 0, 7, 2, 126, 0, 4, 4, 9, 0, 4, 9
20, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 2, 0, 0, 0, 7, 4, 157, 0, 4, 4, 8, 0, 3, 16
20, CIVILIZATION_GRANADA, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 100, 0, 4, 5, 5, 0, 4, 9
20, CIVILIZATION_LA_VENTA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 100, 28, 3, 3, 5, 2, 4, 9
20, CIVILIZATION_WOLIN, 1, 4, 4, 2, 2, 0, 0, 0, 7, 1, 109, 0, 4, 2, 6, 0, 2, 13
20, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 5, 0, 0, 0, 7, 1, 103, 0, 3, 5, 5, 0, 4, 5
20, CIVILIZATION_SAMARKAND, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 150, 0, 3, 1, 8, 0, 2, 9
20, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, CIVILIZATION_POLAND, 2, 6, 3, 2, 4, 0, 0, 0, 18, 3, 31, 6, 5, 2, 13, 1, 20, 20
20, CIVILIZATION_GRAN_COLOMBIA, 3, 7, 3, 2, 3, 0, 0, 0, 26, 3, 11, 40, 8, 3, 11, 6, 24, 25
20, CIVILIZATION_VIETNAM, 2, 6, 5, 2, 3, 0, 0, 0, 20, 0, 11, 56, 5, 2, 5, 12, 17, 21
20, CIVILIZATION_INDIA, 3, 7, 2, 3, 2, 0, 0, 0, 25, 2, 48, 4, 6, 5, 7, 0, 26, 21
20, CIVILIZATION_GAUL, 2, 6, 2, 2, 3, 0, 0, 3, 18, 2, 12, 0, 5, 2, 7, 0, 20, 20
20, CIVILIZATION_JAPAN, 3, 6, 2, 2, 4, 0, 0, 2, 24, 2, 47, 12, 6, 2, 8, 1, 21, 20
20, CIVILIZATION_CREE, 3, 7, 3, 2, 2, 0, 0, 0, 26, 0, 6, 12, 6, 5, 6, 1, 22, 21
20, CIVILIZATION_NUBIA, 3, 7, 4, 3, 4, 0, 0, 0, 27, 0, 9, 1, 5, 5, 7, 0, 25, 24
21, CIVILIZATION_INCA, 1, 4, 3, 3, 6, 0, 0, 0, 7, 0, 106, 0, 4, 4, 5, 0, 4, 8
21, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 141, 0, 3, 3, 7, 0, 4, 7
21, CIVILIZATION_AKKAD, 1, 4, 5, 2, 2, 0, 0, 0, 7, 3, 125, 0, 4, 3, 6, 0, 4, 12
21, CIVILIZATION_GENEVA, 1, 5, 4, 2, 3, 0, 0, 0, 7, 3, 192, 0, 4, 2, 9, 0, 1, 16
21, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 105, 0, 3, 3, 5, 0, 3, 6
21, CIVILIZATION_NALANDA, 1, 4, 6, 4, 3, 0, 0, 0, 7, 2, 133, 0, 6, 4, 7, 0, 4, 10
21, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 2, 0, 0, 0, 7, 4, 165, 0, 5, 4, 8, 0, 3, 19
21, CIVILIZATION_GRANADA, 1, 3, 5, 3, 2, 0, 0, 0, 7, 1, 105, 0, 4, 5, 5, 0, 4, 9
21, CIVILIZATION_LA_VENTA, 1, 4, 3, 2, 2, 0, 0, 0, 7, 1, 105, 30, 4, 4, 5, 2, 4, 12
21, CIVILIZATION_WOLIN, 1, 5, 4, 2, 2, 0, 0, 0, 7, 1, 115, 0, 4, 2, 6, 0, 2, 14
21, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 5, 0, 0, 0, 7, 1, 108, 0, 3, 5, 5, 0, 4, 5
21, CIVILIZATION_SAMARKAND, 1, 4, 3, 2, 2, 0, 0, 0, 7, 0, 159, 0, 4, 2, 9, 0, 2, 10
21, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, CIVILIZATION_POLAND, 2, 6, 4, 2, 4, 0, 0, 0, 18, 3, 13, 7, 5, 4, 13, 1, 20, 20
21, CIVILIZATION_GRAN_COLOMBIA, 3, 7, 4, 2, 3, 0, 0, 0, 26, 3, 10, 46, 7, 3, 10, 6, 25, 25
21, CIVILIZATION_VIETNAM, 3, 8, 5, 2, 3, 0, 0, 0, 27, 0, 17, 68, 6, 3, 6, 12, 25, 27
21, CIVILIZATION_INDIA, 3, 7, 2, 3, 2, 0, 0, 0, 25, 3, 58, 4, 6, 6, 10, 0, 25, 21
21, CIVILIZATION_GAUL, 2, 6, 2, 2, 3, 0, 0, 3, 18, 2, 4, 0, 5, 2, 7, 0, 19, 21
21, CIVILIZATION_JAPAN, 3, 6, 2, 2, 4, 0, 0, 2, 25, 2, 53, 13, 6, 2, 8, 1, 21, 20
21, CIVILIZATION_CREE, 3, 7, 3, 3, 2, 0, 0, 0, 27, 0, 12, 1, 6, 5, 6, 1, 22, 24
21, CIVILIZATION_NUBIA, 3, 7, 5, 3, 4, 0, 0, 0, 27, 0, 39, 1, 5, 5, 7, 0, 24, 25
22, CIVILIZATION_INCA, 1, 4, 3, 3, 6, 0, 0, 0, 7, 0, 111, 0, 4, 4, 5, 0, 4, 8
22, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 148, 0, 3, 3, 7, 0, 4, 7
22, CIVILIZATION_AKKAD, 1, 4, 5, 2, 2, 0, 0, 0, 7, 3, 131, 0, 4, 3, 6, 0, 4, 12
22, CIVILIZATION_GENEVA, 1, 5, 4, 2, 3, 0, 0, 0, 7, 3, 202, 0, 4, 2, 9, 0, 1, 16
22, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 110, 0, 3, 3, 5, 0, 3, 6
22, CIVILIZATION_NALANDA, 1, 4, 6, 4, 3, 0, 0, 0, 7, 2, 140, 0, 6, 4, 7, 0, 4, 10
22, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 2, 0, 0, 0, 7, 4, 173, 0, 5, 4, 8, 0, 3, 19
22, CIVILIZATION_GRANADA, 1, 4, 5, 3, 2, 0, 0, 0, 7, 2, 111, 0, 5, 6, 6, 0, 4, 12
22, CIVILIZATION_LA_VENTA, 1, 4, 3, 2, 2, 0, 0, 0, 7, 1, 110, 32, 4, 4, 5, 2, 4, 13
22, CIVILIZATION_WOLIN, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 121, 0, 4, 2, 6, 0, 2, 15
22, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 5, 0, 0, 0, 7, 1, 113, 0, 3, 5, 5, 0, 4, 5
22, CIVILIZATION_SAMARKAND, 1, 4, 3, 2, 2, 0, 0, 0, 7, 0, 168, 0, 4, 2, 9, 0, 2, 10
22, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_POLAND, 3, 7, 4, 2, 4, 0, 0, 0, 27, 3, 25, 8, 5, 5, 13, 1, 25, 24
22, CIVILIZATION_GRAN_COLOMBIA, 3, 7, 5, 2, 3, 0, 0, 0, 26, 4, 13, 52, 7, 3, 13, 6, 25, 24
22, CIVILIZATION_VIETNAM, 3, 9, 5, 3, 3, 0, 0, 0, 27, 0, 24, 83, 7, 3, 8, 15, 26, 29
22, CIVILIZATION_INDIA, 3, 6, 2, 3, 2, 0, 0, 0, 25, 3, 68, 4, 6, 5, 10, 0, 23, 19
22, CIVILIZATION_GAUL, 3, 8, 2, 2, 3, 0, 0, 3, 25, 2, 8, 0, 6, 3, 7, 0, 26, 26
22, CIVILIZATION_JAPAN, 3, 6, 2, 2, 4, 0, 0, 2, 25, 2, 23, 1, 6, 2, 7, 0, 24, 20
22, CIVILIZATION_CREE, 3, 8, 3, 3, 2, 0, 0, 0, 27, 0, 17, 1, 7, 5, 5, 0, 27, 26
22, CIVILIZATION_NUBIA, 3, 7, 5, 4, 4, 0, 0, 0, 29, 1, 16, 1, 5, 5, 7, 0, 27, 26
23, CIVILIZATION_INCA, 1, 4, 3, 3, 6, 0, 0, 0, 7, 0, 117, 0, 4, 4, 5, 0, 4, 8
23, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 155, 0, 3, 3, 7, 0, 4, 8
23, CIVILIZATION_AKKAD, 1, 5, 5, 2, 2, 0, 0, 0, 7, 3, 137, 0, 4, 3, 6, 0, 4, 13
23, CIVILIZATION_GENEVA, 1, 5, 4, 2, 3, 0, 0, 0, 7, 3, 107, 0, 4, 2, 9, 0, 1, 16
23, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 115, 0, 3, 3, 5, 0, 3, 6
23, CIVILIZATION_NALANDA, 1, 4, 7, 4, 3, 0, 0, 0, 7, 2, 146, 0, 11, 4, 7, 0, 4, 10
23, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 2, 0, 0, 0, 7, 4, 51, 0, 5, 4, 8, 0, 3, 20
23, CIVILIZATION_GRANADA, 1, 4, 5, 4, 2, 0, 0, 0, 7, 2, 117, 0, 5, 6, 6, 0, 4, 12
23, CIVILIZATION_LA_VENTA, 1, 4, 3, 3, 3, 0, 0, 0, 7, 1, 115, 34, 4, 4, 5, 2, 4, 13
23, CIVILIZATION_WOLIN, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 127, 0, 4, 2, 6, 0, 2, 15
23, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 5, 0, 0, 0, 7, 1, 118, 0, 3, 5, 5, 0, 4, 5
23, CIVILIZATION_SAMARKAND, 1, 4, 3, 2, 2, 0, 0, 0, 7, 0, 177, 0, 4, 2, 9, 0, 2, 10
23, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_POLAND, 3, 7, 4, 3, 4, 0, 0, 0, 27, 3, 37, 9, 5, 5, 13, 1, 22, 24
23, CIVILIZATION_GRAN_COLOMBIA, 2, 7, 5, 3, 3, 0, 0, 0, 19, 4, 52, 56, 7, 3, 14, 4, 23, 23
23, CIVILIZATION_VIETNAM, 3, 9, 6, 3, 3, 0, 0, 0, 28, 0, 30, 98, 11, 3, 8, 15, 23, 30
23, CIVILIZATION_INDIA, 3, 6, 3, 4, 2, 0, 0, 2, 26, 3, 8, 4, 7, 5, 10, 0, 22, 20
23, CIVILIZATION_GAUL, 3, 8, 3, 3, 3, 0, 0, 3, 25, 2, 4, 0, 6, 5, 7, 0, 26, 26
23, CIVILIZATION_JAPAN, 3, 8, 2, 2, 4, 0, 0, 2, 25, 2, 96, 1, 7, 3, 7, 0, 29, 25
23, CIVILIZATION_CREE, 3, 8, 3, 3, 2, 0, 0, 0, 28, 0, 5, 1, 8, 5, 5, 0, 27, 26
23, CIVILIZATION_NUBIA, 3, 8, 5, 4, 4, 0, 0, 1, 29, 1, 22, 1, 6, 5, 7, 0, 26, 27
24, CIVILIZATION_INCA, 1, 4, 4, 3, 6, 0, 0, 0, 7, 0, 122, 0, 4, 4, 5, 0, 4, 8
24, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 162, 0, 3, 3, 7, 0, 4, 8
24, CIVILIZATION_AKKAD, 1, 5, 6, 3, 2, 0, 0, 0, 7, 3, 143, 0, 4, 3, 6, 0, 4, 13
24, CIVILIZATION_GENEVA, 1, 5, 5, 2, 3, 0, 0, 0, 7, 4, 117, 0, 4, 2, 9, 0, 1, 17
24, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 120, 0, 3, 3, 5, 0, 3, 6
24, CIVILIZATION_NALANDA, 1, 4, 7, 4, 3, 0, 0, 0, 7, 2, 152, 0, 11, 4, 7, 0, 4, 10
24, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 2, 0, 0, 0, 7, 4, 59, 0, 5, 4, 8, 0, 3, 20
24, CIVILIZATION_GRANADA, 1, 4, 5, 5, 3, 0, 0, 0, 7, 2, 122, 0, 5, 6, 6, 0, 4, 12
24, CIVILIZATION_LA_VENTA, 1, 4, 3, 3, 3, 0, 0, 0, 7, 1, 120, 36, 4, 4, 5, 2, 4, 13
24, CIVILIZATION_WOLIN, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 134, 0, 4, 2, 6, 0, 2, 15
24, CIVILIZATION_RAPA_NUI, 1, 2, 3, 4, 5, 0, 0, 0, 7, 1, 123, 0, 3, 5, 5, 0, 4, 5
24, CIVILIZATION_SAMARKAND, 1, 4, 3, 2, 2, 0, 0, 0, 7, 0, 186, 0, 4, 2, 9, 0, 2, 10
24, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_POLAND, 3, 8, 4, 3, 4, 0, 0, 0, 27, 3, 49, 10, 6, 5, 13, 1, 28, 27
24, CIVILIZATION_GRAN_COLOMBIA, 2, 6, 6, 3, 3, 0, 0, 0, 19, 5, 66, 60, 7, 2, 14, 4, 22, 21
24, CIVILIZATION_VIETNAM, 3, 9, 7, 3, 3, 0, 0, 0, 29, 0, 6, 110, 11, 3, 8, 12, 24, 31
24, CIVILIZATION_INDIA, 3, 7, 4, 4, 2, 0, 0, 2, 27, 3, 17, 4, 8, 6, 10, 0, 24, 22
24, CIVILIZATION_GAUL, 3, 8, 3, 3, 3, 0, 0, 3, 25, 2, 8, 1, 6, 5, 7, 1, 24, 27
24, CIVILIZATION_JAPAN, 3, 8, 3, 3, 5, 0, 0, 3, 26, 2, 4, 1, 7, 5, 7, 0, 30, 26
24, CIVILIZATION_CREE, 3, 9, 3, 4, 2, 0, 0, 0, 28, 0, 10, 1, 8, 5, 5, 0, 29, 28
24, CIVILIZATION_NUBIA, 3, 10, 5, 4, 4, 0, 0, 1, 30, 2, 31, 1, 7, 5, 10, 0, 30, 32
25, CIVILIZATION_INCA, 1, 4, 5, 3, 6, 0, 0, 0, 7, 0, 128, 0, 4, 4, 5, 0, 4, 8
25, CIVILIZATION_YEREVAN, 1, 3, 4, 4, 2, 0, 0, 0, 7, 1, 168, 1, 3, 3, 7, 1, 4, 8
25, CIVILIZATION_AKKAD, 1, 5, 6, 3, 2, 0, 0, 0, 7, 3, 149, 0, 4, 5, 6, 0, 4, 13
25, CIVILIZATION_GENEVA, 1, 5, 6, 2, 3, 0, 0, 0, 7, 4, 127, 0, 4, 2, 9, 0, 1, 17
25, CIVILIZATION_AYUTTHAYA, 1, 3, 4, 3, 2, 0, 0, 0, 7, 0, 125, 0, 3, 3, 5, 0, 3, 6
25, CIVILIZATION_NALANDA, 1, 4, 7, 4, 3, 0, 0, 0, 7, 2, 158, 0, 11, 4, 7, 0, 4, 10
25, CIVILIZATION_JOHANNESBURG, 1, 6, 5, 3, 2, 0, 0, 0, 7, 4, 67, 0, 5, 4, 8, 0, 3, 20
25, CIVILIZATION_GRANADA, 1, 4, 5, 6, 3, 0, 0, 0, 7, 2, 127, 0, 5, 6, 6, 0, 4, 12
25, CIVILIZATION_LA_VENTA, 1, 4, 4, 3, 4, 0, 0, 0, 7, 1, 125, 38, 4, 4, 5, 2, 4, 13
25, CIVILIZATION_WOLIN, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 140, 0, 4, 2, 6, 0, 2, 15
25, CIVILIZATION_RAPA_NUI, 1, 2, 3, 5, 5, 0, 0, 0, 7, 1, 128, 0, 3, 5, 5, 0, 4, 5
25, CIVILIZATION_SAMARKAND, 1, 4, 4, 2, 2, 0, 0, 0, 7, 0, 195, 0, 4, 2, 9, 0, 2, 10
25, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_POLAND, 3, 9, 4, 3, 5, 0, 0, 0, 28, 3, 12, 11, 6, 5, 13, 1, 30, 29
25, CIVILIZATION_GRAN_COLOMBIA, 2, 6, 6, 3, 3, 0, 0, 2, 20, 5, 81, 4, 7, 2, 17, 4, 22, 21
25, CIVILIZATION_VIETNAM, 3, 10, 7, 3, 3, 0, 0, 0, 29, 0, 12, 122, 12, 3, 8, 12, 27, 33
25, CIVILIZATION_INDIA, 3, 8, 5, 4, 2, 0, 0, 2, 28, 3, 14, 4, 8, 6, 10, 0, 26, 24
25, CIVILIZATION_GAUL, 3, 9, 3, 3, 3, 0, 0, 3, 25, 2, 12, 2, 6, 5, 7, 1, 26, 29
25, CIVILIZATION_JAPAN, 3, 8, 4, 3, 5, 0, 0, 3, 26, 2, 8, 1, 7, 5, 7, 0, 27, 26
25, CIVILIZATION_CREE, 3, 9, 5, 4, 2, 0, 0, 0, 28, 1, 15, 1, 8, 5, 5, 0, 29, 29
25, CIVILIZATION_NUBIA, 3, 10, 5, 4, 4, 0, 0, 1, 31, 3, 39, 1, 7, 5, 9, 0, 32, 32
26, CIVILIZATION_INCA, 1, 4, 5, 3, 6, 0, 0, 0, 7, 0, 133, 0, 4, 4, 5, 0, 4, 9
26, CIVILIZATION_YEREVAN, 1, 3, 5, 4, 2, 0, 0, 0, 7, 1, 174, 2, 3, 3, 7, 1, 4, 8
26, CIVILIZATION_AKKAD, 1, 5, 6, 3, 2, 0, 0, 0, 7, 3, 155, 0, 4, 5, 6, 0, 4, 13
26, CIVILIZATION_GENEVA, 1, 6, 6, 3, 3, 0, 0, 0, 7, 4, 137, 0, 4, 2, 9, 0, 1, 19
26, CIVILIZATION_AYUTTHAYA, 1, 3, 5, 3, 2, 0, 0, 0, 7, 0, 130, 0, 3, 3, 5, 0, 3, 6
26, CIVILIZATION_NALANDA, 1, 4, 8, 4, 3, 0, 0, 0, 7, 2, 164, 0, 11, 4, 7, 0, 4, 10
26, CIVILIZATION_JOHANNESBURG, 1, 7, 6, 3, 3, 0, 0, 0, 7, 4, 74, 0, 4, 4, 7, 0, 2, 20
26, CIVILIZATION_GRANADA, 1, 4, 5, 6, 3, 0, 0, 0, 7, 2, 132, 0, 5, 6, 6, 0, 4, 12
26, CIVILIZATION_LA_VENTA, 1, 5, 5, 3, 4, 0, 0, 1, 7, 1, 4, 39, 4, 4, 5, 1, 3, 14
26, CIVILIZATION_WOLIN, 1, 6, 5, 3, 2, 0, 0, 0, 7, 2, 42, 0, 4, 2, 7, 0, 2, 16
26, CIVILIZATION_RAPA_NUI, 1, 2, 3, 6, 5, 0, 0, 0, 7, 1, 133, 0, 3, 5, 5, 0, 4, 5
26, CIVILIZATION_SAMARKAND, 1, 4, 5, 2, 2, 0, 0, 0, 7, 0, 204, 0, 4, 2, 9, 0, 2, 10
26, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_POLAND, 3, 10, 4, 3, 5, 0, 0, 0, 28, 3, 24, 12, 7, 5, 13, 1, 32, 32
26, CIVILIZATION_GRAN_COLOMBIA, 2, 6, 7, 3, 3, 0, 0, 2, 20, 6, 93, 8, 7, 2, 14, 4, 23, 21
26, CIVILIZATION_VIETNAM, 3, 11, 7, 4, 3, 0, 0, 0, 29, 0, 18, 137, 12, 4, 8, 15, 28, 35
26, CIVILIZATION_INDIA, 3, 9, 5, 4, 2, 0, 0, 2, 28, 4, 24, 4, 9, 6, 12, 0, 27, 29
26, CIVILIZATION_GAUL, 3, 9, 4, 4, 3, 0, 0, 3, 26, 2, 16, 3, 6, 5, 7, 1, 26, 29
26, CIVILIZATION_JAPAN, 3, 8, 4, 3, 5, 0, 0, 4, 26, 2, 11, 1, 7, 5, 7, 0, 27, 26
26, CIVILIZATION_CREE, 3, 10, 6, 4, 2, 0, 0, 0, 28, 1, 23, 2, 9, 5, 8, 1, 31, 31
26, CIVILIZATION_NUBIA, 3, 10, 5, 4, 4, 0, 0, 1, 31, 3, 47, 1, 7, 5, 9, 0, 32, 32
27, CIVILIZATION_INCA, 1, 4, 5, 3, 6, 0, 0, 0, 7, 0, 39, 0, 4, 4, 5, 0, 4, 9
27, CIVILIZATION_YEREVAN, 1, 4, 6, 4, 2, 0, 0, 0, 7, 1, 180, 3, 4, 4, 7, 1, 4, 10
27, CIVILIZATION_AKKAD, 1, 5, 6, 3, 2, 0, 0, 0, 7, 3, 161, 0, 4, 5, 6, 0, 4, 13
27, CIVILIZATION_GENEVA, 1, 6, 6, 3, 3, 0, 0, 0, 7, 4, 147, 0, 4, 2, 9, 0, 1, 19
27, CIVILIZATION_AYUTTHAYA, 1, 3, 6, 3, 3, 0, 0, 0, 7, 0, 135, 0, 3, 3, 5, 0, 2, 7
27, CIVILIZATION_NALANDA, 1, 4, 9, 5, 3, 0, 0, 0, 7, 2, 170, 0, 11, 4, 7, 0, 4, 10
27, CIVILIZATION_JOHANNESBURG, 1, 7, 6, 3, 3, 0, 0, 0, 7, 4, 82, 0, 4, 4, 7, 0, 2, 20
27, CIVILIZATION_GRANADA, 1, 4, 5, 7, 3, 0, 0, 0, 7, 2, 137, 0, 5, 6, 6, 0, 4, 12
27, CIVILIZATION_RAPA_NUI, 1, 3, 4, 6, 5, 0, 0, 0, 7, 1, 141, 0, 3, 5, 8, 0, 4, 7
27, CIVILIZATION_SAMARKAND, 1, 4, 6, 2, 2, 0, 0, 0, 7, 0, 213, 0, 4, 2, 9, 0, 2, 10
27, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_POLAND, 3, 10, 4, 3, 5, 0, 0, 0, 30, 3, 13, 13, 7, 6, 14, 1, 33, 35
27, CIVILIZATION_GRAN_COLOMBIA, 2, 7, 7, 4, 3, 0, 0, 2, 20, 6, 108, 12, 7, 3, 17, 6, 25, 23
27, CIVILIZATION_VIETNAM, 3, 10, 7, 4, 3, 0, 0, 0, 29, 0, 6, 149, 12, 3, 8, 12, 30, 33
27, CIVILIZATION_INDIA, 3, 8, 6, 5, 2, 0, 0, 2, 29, 4, 12, 4, 13, 6, 14, 0, 27, 26
27, CIVILIZATION_GAUL, 4, 12, 5, 4, 3, 0, 0, 2, 35, 2, 14, 4, 7, 6, 7, 1, 33, 37
27, CIVILIZATION_JAPAN, 4, 13, 5, 4, 5, 0, 0, 4, 34, 4, 20, 1, 8, 6, 7, 0, 31, 43
27, CIVILIZATION_CREE, 3, 10, 6, 5, 2, 0, 0, 0, 28, 1, 8, 3, 9, 5, 8, 1, 32, 30
27, CIVILIZATION_NUBIA, 3, 10, 6, 5, 4, 0, 0, 1, 31, 4, 55, 1, 7, 6, 9, 0, 37, 32
28, CIVILIZATION_INCA, 1, 4, 5, 3, 6, 0, 0, 0, 7, 0, 44, 0, 4, 4, 5, 0, 4, 9
28, CIVILIZATION_YEREVAN, 1, 4, 6, 4, 2, 0, 0, 0, 7, 2, 45, 9, 4, 4, 7, 6, 4, 8
28, CIVILIZATION_AKKAD, 1, 5, 6, 3, 3, 0, 0, 0, 7, 3, 166, 0, 4, 5, 6, 0, 4, 13
28, CIVILIZATION_GENEVA, 1, 6, 6, 4, 3, 0, 0, 0, 7, 4, 151, 0, 4, 4, 10, 0, 1, 17
28, CIVILIZATION_AYUTTHAYA, 1, 3, 7, 3, 3, 0, 0, 0, 7, 1, 140, 0, 3, 3, 5, 0, 3, 7
28, CIVILIZATION_NALANDA, 1, 4, 9, 6, 3, 0, 0, 0, 7, 2, 176, 0, 11, 4, 7, 0, 4, 10
28, CIVILIZATION_JOHANNESBURG, 1, 7, 6, 4, 3, 0, 0, 0, 7, 4, 89, 0, 4, 4, 7, 0, 2, 20
28, CIVILIZATION_GRANADA, 1, 5, 5, 7, 3, 0, 0, 0, 7, 2, 142, 0, 4, 5, 6, 0, 2, 13
28, CIVILIZATION_RAPA_NUI, 1, 3, 5, 6, 5, 0, 0, 0, 7, 1, 149, 0, 3, 5, 8, 0, 4, 7
28, CIVILIZATION_SAMARKAND, 1, 4, 6, 2, 2, 0, 0, 0, 7, 1, 222, 0, 4, 2, 9, 0, 2, 13
28, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_POLAND, 3, 11, 4, 3, 5, 0, 0, 0, 30, 3, 26, 14, 7, 11, 14, 1, 35, 37
